LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TWN,GDEXPRD,TOT,PC_GDP,A,2004,2.259904297,
TWN,GDEXPRD,TOT,PC_GDP,A,2005,2.323639854,
TWN,GDEXPRD,TOT,PC_GDP,A,2006,2.428937987,
TWN,GDEXPRD,TOT,PC_GDP,A,2007,2.474973961,
TWN,GDEXPRD,TOT,PC_GDP,A,2008,2.665024494,
TWN,GDEXPRD,TOT,PC_GDP,A,2009,2.83183679,
TWN,GDEXPRD,TOT,PC_GDP,A,2010,2.803834839,
TWN,GDEXPRD,TOT,PC_GDP,A,2011,2.902116404,
TWN,GDEXPRD,TOT,PC_GDP,A,2012,2.954990541,
TWN,GDEXPRD,TOT,PC_GDP,A,2013,3.009920798,
TWN,GDEXPRD,TOT,PC_GDP,A,2014,3.007355454,
TWN,GDEXPRD,TOT,PC_GDP,A,2015,3.050672931,
TWN,GDEXPRD,TOT,PC_GDP,A,2016,3.15409591,
TWN,GDEXPRD,TOT,PC_GDP,A,2017,3.282645104,
TWN,GDEXPRD,TOT,PC_GDP,A,2018,3.461929523,
EU28,GDEXPRD,TOT,MLN_USD,A,1995,215845.8129,
EU28,GDEXPRD,TOT,MLN_USD,A,1996,220028.884,
EU28,GDEXPRD,TOT,MLN_USD,A,1997,227208.3458,
EU28,GDEXPRD,TOT,MLN_USD,A,1998,235872.0483,
EU28,GDEXPRD,TOT,MLN_USD,A,1999,250593.455,
EU28,GDEXPRD,TOT,MLN_USD,A,2000,264518.012,
EU28,GDEXPRD,TOT,MLN_USD,A,2001,273927.0369,
EU28,GDEXPRD,TOT,MLN_USD,A,2002,280537.3748,
EU28,GDEXPRD,TOT,MLN_USD,A,2003,282922.6396,
EU28,GDEXPRD,TOT,MLN_USD,A,2004,285890.6415,
EU28,GDEXPRD,TOT,MLN_USD,A,2005,292954.1226,
EU28,GDEXPRD,TOT,MLN_USD,A,2006,308188.339,
EU28,GDEXPRD,TOT,MLN_USD,A,2007,319657.6927,
EU28,GDEXPRD,TOT,MLN_USD,A,2008,335377.774,
EU28,GDEXPRD,TOT,MLN_USD,A,2009,335156.487,
EU28,GDEXPRD,TOT,MLN_USD,A,2010,342284.1669,
EU28,GDEXPRD,TOT,MLN_USD,A,2011,355807.008,
EU28,GDEXPRD,TOT,MLN_USD,A,2012,361716.3678,
EU28,GDEXPRD,TOT,MLN_USD,A,2013,363939.8466,
EU28,GDEXPRD,TOT,MLN_USD,A,2014,374737.284,
EU28,GDEXPRD,TOT,MLN_USD,A,2015,386010.3111,
EU28,GDEXPRD,TOT,MLN_USD,A,2016,391305.9654,
EU28,GDEXPRD,TOT,MLN_USD,A,2017,410329.7094,
EU28,GDEXPRD,TOT,MLN_USD,A,2018,428513.1601,
EU28,GDEXPRD,TOT,PC_GDP,A,1995,1.580609336,
EU28,GDEXPRD,TOT,PC_GDP,A,1996,1.580182502,
EU28,GDEXPRD,TOT,PC_GDP,A,1997,1.586620119,
EU28,GDEXPRD,TOT,PC_GDP,A,1998,1.595734109,
EU28,GDEXPRD,TOT,PC_GDP,A,1999,1.649388477,
EU28,GDEXPRD,TOT,PC_GDP,A,2000,1.671963784,
EU28,GDEXPRD,TOT,PC_GDP,A,2001,1.69012443,
EU28,GDEXPRD,TOT,PC_GDP,A,2002,1.695928514,
EU28,GDEXPRD,TOT,PC_GDP,A,2003,1.685834288,
EU28,GDEXPRD,TOT,PC_GDP,A,2004,1.659970365,
EU28,GDEXPRD,TOT,PC_GDP,A,2005,1.662316137,
EU28,GDEXPRD,TOT,PC_GDP,A,2006,1.683787601,
EU28,GDEXPRD,TOT,PC_GDP,A,2007,1.691211485,
EU28,GDEXPRD,TOT,PC_GDP,A,2008,1.756511129,
EU28,GDEXPRD,TOT,PC_GDP,A,2009,1.833331855,
EU28,GDEXPRD,TOT,PC_GDP,A,2010,1.833331513,
EU28,GDEXPRD,TOT,PC_GDP,A,2011,1.872502451,
EU28,GDEXPRD,TOT,PC_GDP,A,2012,1.908603227,
EU28,GDEXPRD,TOT,PC_GDP,A,2013,1.917214796,
EU28,GDEXPRD,TOT,PC_GDP,A,2014,1.942493919,
EU28,GDEXPRD,TOT,PC_GDP,A,2015,1.9532364,
EU28,GDEXPRD,TOT,PC_GDP,A,2016,1.940028749,
EU28,GDEXPRD,TOT,PC_GDP,A,2017,1.979853962,
EU28,GDEXPRD,TOT,PC_GDP,A,2018,2.025210093,
OECD,GDEXPRD,TOT,MLN_USD,A,1981,378544.7444,
OECD,GDEXPRD,TOT,MLN_USD,A,1982,396651.0228,
OECD,GDEXPRD,TOT,MLN_USD,A,1983,418322.3992,
OECD,GDEXPRD,TOT,MLN_USD,A,1984,451846.2737,
OECD,GDEXPRD,TOT,MLN_USD,A,1985,491221.9786,
OECD,GDEXPRD,TOT,MLN_USD,A,1986,507223.2067,
OECD,GDEXPRD,TOT,MLN_USD,A,1987,527824.155,
OECD,GDEXPRD,TOT,MLN_USD,A,1988,548352.5798,
OECD,GDEXPRD,TOT,MLN_USD,A,1989,570877.9852,
OECD,GDEXPRD,TOT,MLN_USD,A,1990,595043.5851,
OECD,GDEXPRD,TOT,MLN_USD,A,1991,624010.9478,
OECD,GDEXPRD,TOT,MLN_USD,A,1992,626558.395,
OECD,GDEXPRD,TOT,MLN_USD,A,1993,620564.4133,
OECD,GDEXPRD,TOT,MLN_USD,A,1994,624983.2294,
OECD,GDEXPRD,TOT,MLN_USD,A,1995,659692.3542,
OECD,GDEXPRD,TOT,MLN_USD,A,1996,689550.3251,
OECD,GDEXPRD,TOT,MLN_USD,A,1997,722260.8975,
OECD,GDEXPRD,TOT,MLN_USD,A,1998,751536.0025,
OECD,GDEXPRD,TOT,MLN_USD,A,1999,793450.7906,
OECD,GDEXPRD,TOT,MLN_USD,A,2000,844885.0994,
OECD,GDEXPRD,TOT,MLN_USD,A,2001,872418.4186,
OECD,GDEXPRD,TOT,MLN_USD,A,2002,877494.2536,
OECD,GDEXPRD,TOT,MLN_USD,A,2003,898148.7564,
OECD,GDEXPRD,TOT,MLN_USD,A,2004,915460.0687,
OECD,GDEXPRD,TOT,MLN_USD,A,2005,955359.5336,
OECD,GDEXPRD,TOT,MLN_USD,A,2006,1003325.975,
OECD,GDEXPRD,TOT,MLN_USD,A,2007,1052429.584,
OECD,GDEXPRD,TOT,MLN_USD,A,2008,1093837.009,
OECD,GDEXPRD,TOT,MLN_USD,A,2009,1080333.329,
OECD,GDEXPRD,TOT,MLN_USD,A,2010,1096266.546,
OECD,GDEXPRD,TOT,MLN_USD,A,2011,1136778.389,
OECD,GDEXPRD,TOT,MLN_USD,A,2012,1148807.012,
OECD,GDEXPRD,TOT,MLN_USD,A,2013,1179118.658,
OECD,GDEXPRD,TOT,MLN_USD,A,2014,1216947.265,
OECD,GDEXPRD,TOT,MLN_USD,A,2015,1240305.897,
OECD,GDEXPRD,TOT,MLN_USD,A,2016,1262617.304,
OECD,GDEXPRD,TOT,MLN_USD,A,2017,1320667.332,
OECD,GDEXPRD,TOT,MLN_USD,A,2018,1371993.57,
OECD,GDEXPRD,TOT,PC_GDP,A,1981,1.836344484,
OECD,GDEXPRD,TOT,PC_GDP,A,1982,1.923369077,
OECD,GDEXPRD,TOT,PC_GDP,A,1983,1.967118241,
OECD,GDEXPRD,TOT,PC_GDP,A,1984,2.029404323,
OECD,GDEXPRD,TOT,PC_GDP,A,1985,2.127302368,
OECD,GDEXPRD,TOT,PC_GDP,A,1986,2.129695331,
OECD,GDEXPRD,TOT,PC_GDP,A,1987,2.13758955,
OECD,GDEXPRD,TOT,PC_GDP,A,1988,2.12379918,
OECD,GDEXPRD,TOT,PC_GDP,A,1989,2.131607459,
OECD,GDEXPRD,TOT,PC_GDP,A,1990,2.160562315,
OECD,GDEXPRD,TOT,PC_GDP,A,1991,2.081163002,
OECD,GDEXPRD,TOT,PC_GDP,A,1992,2.04315908,
OECD,GDEXPRD,TOT,PC_GDP,A,1993,1.995073588,
OECD,GDEXPRD,TOT,PC_GDP,A,1994,1.950798859,
OECD,GDEXPRD,TOT,PC_GDP,A,1995,1.949960957,
OECD,GDEXPRD,TOT,PC_GDP,A,1996,1.975465473,
OECD,GDEXPRD,TOT,PC_GDP,A,1997,1.996520602,
OECD,GDEXPRD,TOT,PC_GDP,A,1998,2.028475057,
OECD,GDEXPRD,TOT,PC_GDP,A,1999,2.072372906,
OECD,GDEXPRD,TOT,PC_GDP,A,2000,2.098494847,
OECD,GDEXPRD,TOT,PC_GDP,A,2001,2.135396315,
OECD,GDEXPRD,TOT,PC_GDP,A,2002,2.111775105,
OECD,GDEXPRD,TOT,PC_GDP,A,2003,2.117110938,
OECD,GDEXPRD,TOT,PC_GDP,A,2004,2.089707486,
OECD,GDEXPRD,TOT,PC_GDP,A,2005,2.119478619,
OECD,GDEXPRD,TOT,PC_GDP,A,2006,2.148220964,
OECD,GDEXPRD,TOT,PC_GDP,A,2007,2.179702502,
OECD,GDEXPRD,TOT,PC_GDP,A,2008,2.247716756,
OECD,GDEXPRD,TOT,PC_GDP,A,2009,2.292041746,
OECD,GDEXPRD,TOT,PC_GDP,A,2010,2.253718956,
OECD,GDEXPRD,TOT,PC_GDP,A,2011,2.2832868,
OECD,GDEXPRD,TOT,PC_GDP,A,2012,2.276249753,
OECD,GDEXPRD,TOT,PC_GDP,A,2013,2.297725183,
OECD,GDEXPRD,TOT,PC_GDP,A,2014,2.318516791,
OECD,GDEXPRD,TOT,PC_GDP,A,2015,2.310304546,
OECD,GDEXPRD,TOT,PC_GDP,A,2016,2.302110375,
OECD,GDEXPRD,TOT,PC_GDP,A,2017,2.342240935,
OECD,GDEXPRD,TOT,PC_GDP,A,2018,2.378607345,
LVA,GDEXPRD,TOT,MLN_USD,A,1995,95.71592314,
LVA,GDEXPRD,TOT,MLN_USD,A,1996,90.34114703,
LVA,GDEXPRD,TOT,MLN_USD,A,1997,90.74293695,
LVA,GDEXPRD,TOT,MLN_USD,A,1998,99.91807685,
LVA,GDEXPRD,TOT,MLN_USD,A,1999,95.24987369,
LVA,GDEXPRD,TOT,MLN_USD,A,2000,124.4335351,
LVA,GDEXPRD,TOT,MLN_USD,A,2001,122.5227075,
LVA,GDEXPRD,TOT,MLN_USD,A,2002,133.0717542,
LVA,GDEXPRD,TOT,MLN_USD,A,2003,127.0137845,
LVA,GDEXPRD,TOT,MLN_USD,A,2004,152.9132964,
LVA,GDEXPRD,TOT,MLN_USD,A,2005,224.029823,
LVA,GDEXPRD,TOT,MLN_USD,A,2006,307.8546461,
LVA,GDEXPRD,TOT,MLN_USD,A,2007,288.1648104,
LVA,GDEXPRD,TOT,MLN_USD,A,2008,291.8605447,
LVA,GDEXPRD,TOT,MLN_USD,A,2009,194.6414086,
LVA,GDEXPRD,TOT,MLN_USD,A,2010,251.2227868,
LVA,GDEXPRD,TOT,MLN_USD,A,2011,304.7877368,
LVA,GDEXPRD,TOT,MLN_USD,A,2012,302.3360698,
LVA,GDEXPRD,TOT,MLN_USD,A,2013,285.4460412,
LVA,GDEXPRD,TOT,MLN_USD,A,2014,327.286243,
LVA,GDEXPRD,TOT,MLN_USD,A,2015,305.9696469,
LVA,GDEXPRD,TOT,MLN_USD,A,2016,220.0495113,
LVA,GDEXPRD,TOT,MLN_USD,A,2017,266.9071509,
LVA,GDEXPRD,TOT,MLN_USD,A,2018,346.6249655,
LVA,GDEXPRD,TOT,PC_GDP,A,1995,0.432880918,
LVA,GDEXPRD,TOT,PC_GDP,A,1996,0.398428986,
LVA,GDEXPRD,TOT,PC_GDP,A,1997,0.367361642,
LVA,GDEXPRD,TOT,PC_GDP,A,1998,0.380299383,
LVA,GDEXPRD,TOT,PC_GDP,A,1999,0.352561952,
LVA,GDEXPRD,TOT,PC_GDP,A,2000,0.436178542,
LVA,GDEXPRD,TOT,PC_GDP,A,2001,0.403954306,
LVA,GDEXPRD,TOT,PC_GDP,A,2002,0.409588117,
LVA,GDEXPRD,TOT,PC_GDP,A,2003,0.360526581,
LVA,GDEXPRD,TOT,PC_GDP,A,2004,0.400624381,
LVA,GDEXPRD,TOT,PC_GDP,A,2005,0.530005279,
LVA,GDEXPRD,TOT,PC_GDP,A,2006,0.65093289,
LVA,GDEXPRD,TOT,PC_GDP,A,2007,0.553854766,
LVA,GDEXPRD,TOT,PC_GDP,A,2008,0.580379629,
LVA,GDEXPRD,TOT,PC_GDP,A,2009,0.451313002,
LVA,GDEXPRD,TOT,PC_GDP,A,2010,0.609786078,
LVA,GDEXPRD,TOT,PC_GDP,A,2011,0.696054811,
LVA,GDEXPRD,TOT,PC_GDP,A,2012,0.663044101,
LVA,GDEXPRD,TOT,PC_GDP,A,2013,0.611761235,
LVA,GDEXPRD,TOT,PC_GDP,A,2014,0.688250885,
LVA,GDEXPRD,TOT,PC_GDP,A,2015,0.623107572,
LVA,GDEXPRD,TOT,PC_GDP,A,2016,0.440320657,
LVA,GDEXPRD,TOT,PC_GDP,A,2017,0.514593848,
LVA,GDEXPRD,TOT,PC_GDP,A,2018,0.640830395,
LTU,GDEXPRD,TOT,MLN_USD,A,1995,155.3500943,
LTU,GDEXPRD,TOT,MLN_USD,A,1996,187.3189773,
LTU,GDEXPRD,TOT,MLN_USD,A,1997,221.4382871,
LTU,GDEXPRD,TOT,MLN_USD,A,1998,241.1584361,
LTU,GDEXPRD,TOT,MLN_USD,A,1999,220.110414,
LTU,GDEXPRD,TOT,MLN_USD,A,2000,266.2386404,
LTU,GDEXPRD,TOT,MLN_USD,A,2001,323.3733379,
LTU,GDEXPRD,TOT,MLN_USD,A,2002,340.0081809,
LTU,GDEXPRD,TOT,MLN_USD,A,2003,379.6711566,
LTU,GDEXPRD,TOT,MLN_USD,A,2004,457.7570404,
LTU,GDEXPRD,TOT,MLN_USD,A,2005,490.9968897,
LTU,GDEXPRD,TOT,MLN_USD,A,2006,558.2515397,
LTU,GDEXPRD,TOT,MLN_USD,A,2007,627.7754279,
LTU,GDEXPRD,TOT,MLN_USD,A,2008,634.231633,
LTU,GDEXPRD,TOT,MLN_USD,A,2009,568.5294873,
LTU,GDEXPRD,TOT,MLN_USD,A,2010,546.240512,
LTU,GDEXPRD,TOT,MLN_USD,A,2011,667.3377593,
LTU,GDEXPRD,TOT,MLN_USD,A,2012,685.2946586,
LTU,GDEXPRD,TOT,MLN_USD,A,2013,753.3245928,
LTU,GDEXPRD,TOT,MLN_USD,A,2014,846.1738203,
LTU,GDEXPRD,TOT,MLN_USD,A,2015,874.2146836,
LTU,GDEXPRD,TOT,MLN_USD,A,2016,723.3175379,
LTU,GDEXPRD,TOT,MLN_USD,A,2017,802.4473127,
LTU,GDEXPRD,TOT,MLN_USD,A,2018,873.8220953,
LTU,GDEXPRD,TOT,PC_GDP,A,1995,0.428654587,
LTU,GDEXPRD,TOT,PC_GDP,A,1996,0.491551046,
LTU,GDEXPRD,TOT,PC_GDP,A,1997,0.536584666,
LTU,GDEXPRD,TOT,PC_GDP,A,1998,0.54376615,
LTU,GDEXPRD,TOT,PC_GDP,A,1999,0.502002823,
LTU,GDEXPRD,TOT,PC_GDP,A,2000,0.58479928,
LTU,GDEXPRD,TOT,PC_GDP,A,2001,0.666792536,
LTU,GDEXPRD,TOT,PC_GDP,A,2002,0.656695851,
LTU,GDEXPRD,TOT,PC_GDP,A,2003,0.663389646,
LTU,GDEXPRD,TOT,PC_GDP,A,2004,0.750658357,
LTU,GDEXPRD,TOT,PC_GDP,A,2005,0.74741158,
LTU,GDEXPRD,TOT,PC_GDP,A,2006,0.791189785,
LTU,GDEXPRD,TOT,PC_GDP,A,2007,0.800925267,
LTU,GDEXPRD,TOT,PC_GDP,A,2008,0.788441338,
LTU,GDEXPRD,TOT,PC_GDP,A,2009,0.829673248,
LTU,GDEXPRD,TOT,PC_GDP,A,2010,0.78550325,
LTU,GDEXPRD,TOT,PC_GDP,A,2011,0.905104834,
LTU,GDEXPRD,TOT,PC_GDP,A,2012,0.895145977,
LTU,GDEXPRD,TOT,PC_GDP,A,2013,0.950196065,
LTU,GDEXPRD,TOT,PC_GDP,A,2014,1.031138187,
LTU,GDEXPRD,TOT,PC_GDP,A,2015,1.044080766,
LTU,GDEXPRD,TOT,PC_GDP,A,2016,0.8423337,
LTU,GDEXPRD,TOT,PC_GDP,A,2017,0.896408033,
LTU,GDEXPRD,TOT,PC_GDP,A,2018,0.941813473,
COL,GDEXPRD,TOT,MLN_USD,A,2000,472.9895269,
COL,GDEXPRD,TOT,MLN_USD,A,2001,484.2040517,
COL,GDEXPRD,TOT,MLN_USD,A,2002,576.8095244,
COL,GDEXPRD,TOT,MLN_USD,A,2003,654.8752546,
COL,GDEXPRD,TOT,MLN_USD,A,2004,669.1901314,
COL,GDEXPRD,TOT,MLN_USD,A,2005,667.7938219,
COL,GDEXPRD,TOT,MLN_USD,A,2006,707.0513838,
COL,GDEXPRD,TOT,MLN_USD,A,2007,841.0682898,
COL,GDEXPRD,TOT,MLN_USD,A,2008,927.2588886,
COL,GDEXPRD,TOT,MLN_USD,A,2009,928.6828458,
COL,GDEXPRD,TOT,MLN_USD,A,2010,970.7939348,
COL,GDEXPRD,TOT,MLN_USD,A,2011,1064.206488,
COL,GDEXPRD,TOT,MLN_USD,A,2012,1232.573787,
COL,GDEXPRD,TOT,MLN_USD,A,2013,1509.421154,
COL,GDEXPRD,TOT,MLN_USD,A,2014,1856.333614,
COL,GDEXPRD,TOT,MLN_USD,A,2015,2037.177706,
COL,GDEXPRD,TOT,MLN_USD,A,2016,1903.36162,
COL,GDEXPRD,TOT,MLN_USD,A,2017,1706.079674,
COL,GDEXPRD,TOT,MLN_USD,A,2018,1912.501443,
COL,GDEXPRD,TOT,MLN_USD,A,2019,1938.019318,
COL,GDEXPRD,TOT,PC_GDP,A,2000,0.140081247,
COL,GDEXPRD,TOT,PC_GDP,A,2001,0.141036073,
COL,GDEXPRD,TOT,PC_GDP,A,2002,0.16390567,
COL,GDEXPRD,TOT,PC_GDP,A,2003,0.179071814,
COL,GDEXPRD,TOT,PC_GDP,A,2004,0.173721659,
COL,GDEXPRD,TOT,PC_GDP,A,2005,0.165566684,
COL,GDEXPRD,TOT,PC_GDP,A,2006,0.164266293,
COL,GDEXPRD,TOT,PC_GDP,A,2007,0.183066503,
COL,GDEXPRD,TOT,PC_GDP,A,2008,0.195410507,
COL,GDEXPRD,TOT,PC_GDP,A,2009,0.193505311,
COL,GDEXPRD,TOT,PC_GDP,A,2010,0.193579082,
COL,GDEXPRD,TOT,PC_GDP,A,2011,0.198419817,
COL,GDEXPRD,TOT,PC_GDP,A,2012,0.221158538,
COL,GDEXPRD,TOT,PC_GDP,A,2013,0.257607233,
COL,GDEXPRD,TOT,PC_GDP,A,2014,0.303173607,
COL,GDEXPRD,TOT,PC_GDP,A,2015,0.323156601,
COL,GDEXPRD,TOT,PC_GDP,A,2016,0.295755858,
COL,GDEXPRD,TOT,PC_GDP,A,2017,0.261545645,
COL,GDEXPRD,TOT,PC_GDP,A,2018,0.285996794,
COL,GDEXPRD,TOT,PC_GDP,A,2019,0.280494146,
